"time", "x1", "y1", "z1", "x2", "y2", "z2"
1804,0.004,-0.896,-0.416,-0.209,0.057,1.014
1809,0.007,-0.930,-0.461,-0.153,0.012,0.932
1814,0.010,-0.914,-0.439,-0.100,0.048,1.125
1819,0.002,-0.929,-0.443,-0.041,-0.116,1.060
1824,0.003,-0.922,-0.434,-0.070,-0.132,1.177
1829,0.008,-0.934,-0.457,-0.132,-0.090,1.001
1834,0.007,-0.920,-0.440,-0.181,-0.014,1.054
1839,0.003,-0.917,-0.436,-0.172,0.064,0.890
1844,0.008,-0.914,-0.441,-0.167,-0.040,1.024
1849,0.003,-0.933,-0.453,-0.154,-0.082,0.961
1854,0.006,-0.926,-0.440,-0.158,-0.119,1.076
1859,0.006,-0.926,-0.433,-0.114,-0.014,0.998
1864,0.003,-0.917,-0.443,-0.101,-0.002,1.094
1869,-0.001,-0.928,-0.443,-0.098,-0.006,1.043
1874,0.006,-0.925,-0.439,-0.132,-0.085,1.066
1879,0.003,-0.919,-0.432,-0.151,-0.076,0.992
1884,0.004,-0.928,-0.440,-0.166,-0.047,1.008
1889,0.006,-0.927,-0.448,-0.167,0.001,0.988
1894,0.004,-0.930,-0.438,-0.155,-0.015,1.011
1899,0.001,-0.916,-0.431,-0.133,-0.050,1.007
1904,0.003,-0.923,-0.438,-0.112,-0.077,1.051
1909,0.005,-0.928,-0.442,-0.119,-0.055,1.057
1914,-0.000,-0.924,-0.439,-0.127,-0.025,1.050
1919,0.006,-0.921,-0.438,-0.135,-0.020,1.018
1924,0.008,-0.922,-0.441,-0.146,-0.042,1.016
1929,0.008,-0.922,-0.441,-0.157,-0.073,1.009
1934,0.008,-0.924,-0.439,-0.156,-0.057,1.009
1939,0.008,-0.918,-0.444,-0.146,-0.027,1.012
1944,0.008,-0.923,-0.443,-0.133,-0.016,1.027
1949,0.004,-0.927,-0.447,-0.129,-0.044,1.038
1954,0.005,-0.919,-0.439,-0.125,-0.068,1.048
1959,0.006,-0.922,-0.439,-0.129,-0.069,1.035
1964,0.007,-0.919,-0.446,-0.138,-0.040,1.026
1969,0.005,-0.918,-0.438,-0.146,-0.018,1.005
1974,0.003,-0.922,-0.444,-0.148,-0.027,1.009
1979,0.004,-0.922,-0.447,-0.148,-0.055,1.018
1984,0.004,-0.922,-0.444,-0.144,-0.069,1.031
1989,0.002,-0.923,-0.441,-0.130,-0.049,1.030
1994,0.017,-0.904,-0.431,-1.708,-0.489,1.494
1999,0.003,-0.987,-0.507,-0.120,0.345,-0.131
2004,0.008,-0.859,-0.375,-0.396,-0.237,1.256
2009,0.010,-0.925,-0.452,-0.007,-0.076,0.471
2014,0.004,-0.917,-0.429,-0.013,-0.116,1.433
2019,0.005,-0.963,-0.467,0.068,-0.060,0.896
2024,0.012,-0.891,-0.406,-0.003,0.129,1.279
2029,0.008,-0.934,-0.456,-0.067,-0.146,0.918
2034,0.001,-0.917,-0.436,-0.136,-0.009,1.146
2039,0.001,-0.958,-0.459,-0.198,-0.225,0.857
2044,0.007,-0.894,-0.407,-0.240,0.085,0.954
2049,0.004,-0.931,-0.455,-0.229,-0.030,0.826
2054,0.004,-0.913,-0.431,-0.163,0.086,1.043
2059,0.000,-0.938,-0.446,-0.091,-0.135,1.024
2064,0.005,-0.916,-0.430,-0.060,-0.102,1.184
2069,0.004,-0.932,-0.448,-0.074,-0.106,1.087
2074,0.009,-0.922,-0.441,-0.109,0.019,1.118
2079,0.007,-0.914,-0.437,-0.138,0.038,0.955
2084,0.003,-0.914,-0.439,-0.181,-0.048,1.024
2089,0.005,-0.939,-0.454,-0.195,-0.090,0.930
2094,0.007,-0.926,-0.442,-0.192,-0.112,1.020
2099,0.005,-0.918,-0.435,-0.147,-0.002,0.950
2104,0.009,-0.914,-0.441,-0.114,0.001,1.068
2109,0.003,-0.926,-0.449,-0.086,-0.007,1.057
2114,0.004,-0.923,-0.445,-0.098,-0.098,1.103
2119,0.010,-0.912,-0.433,-0.123,-0.101,1.035
2124,0.006,-0.921,-0.442,-0.148,-0.064,1.035
2129,0.003,-0.931,-0.453,-0.163,0.004,0.995
2134,0.003,-0.927,-0.447,-0.168,0.001,0.991
2139,0.005,-0.917,-0.436,-0.163,-0.040,0.972
2144,0.003,-0.925,-0.445,-0.143,-0.091,1.021
2149,0.003,-0.930,-0.448,-0.120,-0.075,1.049
2154,0.006,-0.926,-0.443,-0.111,-0.028,1.064
2159,0.007,-0.922,-0.440,-0.117,-0.005,1.038
2164,0.003,-0.922,-0.443,-0.129,-0.030,1.036
2169,0.004,-0.923,-0.442,-0.147,-0.064,1.021
2174,0.005,-0.923,-0.438,-0.156,-0.069,1.012
2179,0.007,-0.926,-0.436,-0.163,-0.043,0.997
2184,0.007,-0.923,-0.442,-0.152,-0.016,1.001
2189,0.006,-0.928,-0.439,-0.138,-0.024,1.021
2194,0.002,-0.922,-0.437,-0.122,-0.048,1.041
2199,0.003,-0.925,-0.436,-0.121,-0.064,1.049
2204,0.003,-0.922,-0.439,-0.129,-0.050,1.042
2209,0.003,-0.921,-0.437,-0.138,-0.025,1.027
2214,0.005,-0.921,-0.438,-0.146,-0.025,1.016
2219,0.004,-0.924,-0.441,-0.150,-0.039,1.015
2224,0.005,-0.929,-0.438,-0.152,-0.060,1.019
2229,0.004,-0.922,-0.440,-0.141,-0.051,1.016
2234,0.004,-0.919,-0.439,-0.132,-0.035,1.027
2239,0.005,-0.889,-0.417,-2.000,-0.365,1.649
2244,0.005,-1.004,-0.517,0.128,0.654,0.349
2249,0.008,-0.887,-0.393,-0.200,-0.459,1.361
2254,0.002,-0.916,-0.446,-0.133,0.210,0.259
2259,0.001,-0.916,-0.445,-0.354,-0.375,1.163
2264,-0.001,-0.947,-0.453,-0.150,0.119,0.556
2269,0.005,-0.906,-0.427,-0.186,-0.036,1.120
2274,0.010,-0.917,-0.434,-0.031,0.059,0.875
2279,0.001,-0.924,-0.461,-0.021,-0.089,1.260
2284,0.000,-0.945,-0.455,-0.029,-0.170,1.121
2289,0.007,-0.905,-0.427,-0.094,-0.047,1.139
2294,0.011,-0.922,-0.446,-0.189,-0.051,0.986
2299,0.004,-0.911,-0.443,-0.198,0.095,0.955
2304,0.002,-0.931,-0.444,-0.221,-0.080,0.954
2309,0.010,-0.923,-0.431,-0.180,-0.034,0.948
2314,0.007,-0.927,-0.450,-0.177,-0.151,1.027
